area,county,lsad,lsad_trans,name,perimeter,state,taz,tz06_d00_,tz06_d00_i,geometry
0.000160813,97,,,810131,0.060102913,6,810131,1554,1555,"POLYGON ((-122.662896 38.443011, -122.660196 38.439111, -122.658296 38.435211, -122.659496 38.430611, -122.662696 38.428911, -122.666768 38.431697, -122.674697 38.434211, -122.677097 38.434111, -122.681197 38.435611, -122.681702 38.43632, -122.682397 38.437311, -122.681137 38.437411, -122.678168 38.437402, -122.675547 38.43807, -122.666496 38.441211, -122.662896 38.443011))"
0.000457007,97,,,810140,0.121487881,6,810140,1502,1503,"POLYGON ((-122.638095 38.45691, -122.648496 38.45771, -122.650096 38.454311, -122.649796 38.450611, -122.650896 38.450511, -122.652478 38.448409, -122.656096 38.446211, -122.663196 38.443411, -122.667996 38.444911, -122.670696 38.444111, -122.674997 38.443711, -122.679197 38.449311, -122.687897 38.446411, -122.688397 38.449111, -122.684597 38.448811, -122.678097 38.450911, -122.677097 38.452511, -122.672096 38.457611, -122.666096 38.46191, -122.655096 38.46301, -122.649096 38.46021, -122.645996 38.46111, -122.638095 38.45691))"
9.93E-05,97,,,810141,0.053324824,6,810141,1551,1552,"POLYGON ((-122.674997 38.443711, -122.670696 38.444111, -122.667996 38.444911, -122.663196 38.443411, -122.662896 38.443011, -122.666496 38.441211, -122.675547 38.43807, -122.678168 38.437402, -122.681137 38.437411, -122.682397 38.437311, -122.687097 38.438311, -122.687197 38.441111, -122.680697 38.442011, -122.674997 38.443711))"
0.002928411,97,,,810151,0.249162874,6,810151,1511,1512,"POLYGON ((-122.636295 38.45591, -122.630395 38.45691, -122.597794 38.441811, -122.58571 38.438514, -122.563993 38.429411, -122.569494 38.421211, -122.571794 38.422111, -122.574672 38.417903, -122.575481 38.415248, -122.57191 38.403575, -122.569094 38.400112, -122.578566 38.394551, -122.579951 38.394496, -122.591438 38.399039, -122.600663 38.402487, -122.621868 38.410564, -122.624767 38.413097, -122.630276 38.420214, -122.629049 38.420215, -122.633876 38.426157, -122.635067 38.42525, -122.63606 38.425158, -122.637479 38.42509, -122.638944 38.42586, -122.641294 38.429728, -122.646894 38.435153, -122.648555 38.441868, -122.650045 38.443556, -122.649363 38.444839, -122.647916 38.446048, -122.649796 38.450611, -122.650096 38.454311, -122.648496 38.45771, -122.638095 38.45691, -122.636295 38.45591))"
0.00074874,97,,,810152,0.167865375,6,810152,1576,1577,"POLYGON ((-122.563993 38.429411, -122.559793 38.427711, -122.55958 38.424372, -122.562159 38.423365, -122.564325 38.421618, -122.564693 38.420211, -122.560541 38.417292, -122.555704 38.415202, -122.553782 38.412615, -122.553537 38.409213, -122.554163 38.407313, -122.553614 38.402224, -122.551993 38.395512, -122.551347 38.394818, -122.551095 38.393218, -122.552469 38.389927, -122.551993 38.380812, -122.559291 38.384243, -122.561671 38.386348, -122.565094 38.386712, -122.568599 38.387943, -122.576961 38.393184, -122.584315 38.394115, -122.591443 38.397503, -122.591438 38.399039, -122.579951 38.394496, -122.578566 38.394551, -122.569094 38.400112, -122.57191 38.403575, -122.575481 38.415248, -122.574672 38.417903, -122.571794 38.422111, -122.569494 38.421211, -122.563993 38.429411))"
0.005411544,97,,,810153,0.40640947,6,810153,1359,1360,"POLYGON ((-122.546393 38.521208, -122.543893 38.519966, -122.542169 38.514167, -122.542367 38.513198, -122.54632 38.512603, -122.548807 38.511627, -122.545527 38.506798, -122.542392 38.505709, -122.539592 38.503409, -122.538796 38.502694, -122.53605 38.502137, -122.535607 38.501397, -122.539315 38.498467, -122.540492 38.498609, -122.542031 38.499016, -122.543405 38.498536, -122.544901 38.496285, -122.544733 38.495675, -122.535287 38.481888, -122.531396 38.478539, -122.530862 38.47725, -122.530995 38.475746, -122.529592 38.469609, -122.520318 38.471291, -122.516244 38.470872, -122.509728 38.467164, -122.507653 38.464524, -122.510049 38.46216, -122.509469 38.457872, -122.50155 38.455919, -122.496846 38.455634, -122.49548 38.453914, -122.495091 38.452661, -122.496728 38.44119, -122.49993 38.437566, -122.510293 38.435312, -122.512719 38.436464, -122.522744 38.438379, -122.523324 38.439867, -122.529885 38.442674, -122.532792 38.44301, -122.543024 38.440591, -122.544581 38.43873, -122.551593 38.433611, -122.554392 38.433123, -122.556345 38.432055, -122.559778 38.42866, -122.559793 38.427711, -122.563993 38.429411, -122.58571 38.438514, -122.597794 38.441811, -122.630395 38.45691, -122.627695 38.45861, -122.623295 38.46311, -122.622995 38.46481, -122.621695 38.46691, -122.616295 38.47261, -122.613495 38.47391, -122.593594 38.47891, -122.578654 38.480202, -122.574503 38.480134, -122.572107 38.480736, -122.571024 38.484658, -122.571009 38.486809, -122.569742 38.488679, -122.566706 38.49115, -122.56521 38.491799, -122.562525 38.497368, -122.561365 38.504708, -122.561426 38.507454, -122.561808 38.507981, -122.561152 38.512925, -122.55839 38.51435, -122.555893 38.516708, -122.550623 38.518074, -122.546393 38.521208))"
0.002927476,97,,,810161,0.24880016,6,810161,1277,1278,"POLYGON ((-122.719998 38.549509, -122.709106 38.547677, -122.698397 38.547109, -122.695329 38.547764, -122.692885 38.548821, -122.691206 38.548653, -122.678175 38.539422, -122.673841 38.538025, -122.665967 38.532052, -122.654996 38.516209, -122.652784 38.508881, -122.650968 38.507317, -122.649795 38.505109, -122.650143 38.502015, -122.65463 38.497803, -122.660896 38.48941, -122.659796 38.48611, -122.667596 38.48591, -122.667696 38.48211, -122.672296 38.48211, -122.676896 38.48211, -122.676996 38.48691, -122.680196 38.49061, -122.686196 38.50091, -122.688997 38.50111, -122.692197 38.50061, -122.701697 38.50221, -122.702297 38.50361, -122.701997 38.50461, -122.702697 38.50871, -122.70424 38.508806, -122.704497 38.51121, -122.710797 38.51091, -122.719798 38.50751, -122.718097 38.50921, -122.718498 38.51411, -122.720298 38.51761, -122.718198 38.521509, -122.722198 38.528309, -122.725056 38.529914, -122.725898 38.531209, -122.725698 38.536209, -122.723917 38.537322, -122.721698 38.538709, -122.720198 38.542709, -122.720498 38.548909, -122.719998 38.549509))"
0.005656983,97,,,810162,0.441767878,6,810162,1127,1128,"POLYGON ((-122.676997 38.582308, -122.672362 38.582458, -122.671897 38.583008, -122.668196 38.584083, -122.662474 38.585128, -122.656568 38.584198, -122.654798 38.583282, -122.652967 38.581565, -122.650342 38.581039, -122.645475 38.581062, -122.641645 38.582923, -122.634896 38.582908, -122.633115 38.580459, -122.629055 38.570228, -122.626095 38.569908, -122.620403 38.565742, -122.620995 38.562408, -122.620846 38.560318, -122.615032 38.558532, -122.61108 38.558418, -122.607601 38.559524, -122.603282 38.558784, -122.598277 38.555816, -122.589427 38.552101, -122.587657 38.552604, -122.579707 38.546508, -122.572375 38.537011, -122.569473 38.529659, -122.566489 38.526943, -122.562693 38.526208, -122.561899 38.526786, -122.554422 38.526229, -122.552698 38.525528, -122.546393 38.521208, -122.550623 38.518074, -122.555893 38.516708, -122.555063 38.517791, -122.555124 38.518722, -122.558085 38.521003, -122.560328 38.520813, -122.562082 38.519378, -122.56875 38.518119, -122.572504 38.519683, -122.574335 38.519775, -122.579005 38.518639, -122.585094 38.516409, -122.58665 38.518029, -122.59193 38.520714, -122.597972 38.519112, -122.603358 38.518395, -122.609494 38.519709, -122.630795 38.522109, -122.635632 38.517937, -122.638395 38.509509, -122.639858 38.508195, -122.642895 38.506109, -122.649795 38.505109, -122.650968 38.507317, -122.652784 38.508881, -122.654996 38.516209, -122.665967 38.532052, -122.673841 38.538025, -122.678175 38.539422, -122.691206 38.548653, -122.692885 38.548821, -122.695329 38.547764, -122.698397 38.547109, -122.709106 38.547677, -122.719998 38.549509, -122.71379 38.549897, -122.709853 38.548653, -122.701934 38.551484, -122.696752 38.555132, -122.691191 38.559922, -122.691008 38.561211, -122.681135 38.570091, -122.676827 38.570571, -122.675001 38.571487, -122.674727 38.578605, -122.676997 38.582308))"
0.004177027,97,,,810163,0.295715359,6,810163,1355,1356,"POLYGON ((-122.649795 38.505109, -122.642895 38.506109, -122.639858 38.508195, -122.638395 38.509509, -122.635632 38.517937, -122.630795 38.522109, -122.609494 38.519709, -122.603358 38.518395, -122.597972 38.519112, -122.59193 38.520714, -122.58665 38.518029, -122.585094 38.516409, -122.579005 38.518639, -122.574335 38.519775, -122.572504 38.519683, -122.56875 38.518119, -122.562082 38.519378, -122.560328 38.520813, -122.558085 38.521003, -122.555124 38.518722, -122.555063 38.517791, -122.555893 38.516708, -122.55839 38.51435, -122.561152 38.512925, -122.561808 38.507981, -122.561426 38.507454, -122.561365 38.504708, -122.562525 38.497368, -122.56521 38.491799, -122.566706 38.49115, -122.569742 38.488679, -122.571009 38.486809, -122.571024 38.484658, -122.572107 38.480736, -122.574503 38.480134, -122.578654 38.480202, -122.593594 38.47891, -122.613495 38.47391, -122.616295 38.47261, -122.621695 38.46691, -122.622995 38.46481, -122.623295 38.46311, -122.627695 38.45861, -122.630395 38.45691, -122.636295 38.45591, -122.636995 38.45661, -122.634206 38.458149, -122.646837 38.463533, -122.651296 38.46481, -122.653296 38.46491, -122.654096 38.47201, -122.654596 38.47671, -122.658996 38.48371, -122.659796 38.48611, -122.660896 38.48941, -122.65463 38.497803, -122.650143 38.502015, -122.649795 38.505109))"
0.00019454,97,,,810170,0.109318057,6,810170,1474,1475,"POLYGON ((-122.668996 38.47051, -122.655496 38.47451, -122.654096 38.47201, -122.653296 38.46491, -122.651296 38.46481, -122.646837 38.463533, -122.634206 38.458149, -122.636995 38.45661, -122.636295 38.45591, -122.638095 38.45691, -122.645996 38.46111, -122.649096 38.46021, -122.655096 38.46301, -122.666096 38.46191, -122.672096 38.457611, -122.674096 38.458611, -122.664896 38.46371, -122.666996 38.46991, -122.668996 38.47051))"
0.00019251,97,,,810171,0.061224619,6,810171,1446,1447,"POLYGON ((-122.672296 38.48211, -122.667696 38.48211, -122.667596 38.48591, -122.659796 38.48611, -122.658996 38.48371, -122.654596 38.47671, -122.654096 38.47201, -122.655496 38.47451, -122.668996 38.47051, -122.669696 38.47141, -122.672296 38.47581, -122.672296 38.48211))"
0.000104173,97,,,810180,0.047234344,6,810180,1488,1489,"POLYGON ((-122.680096 38.47091, -122.676496 38.46891, -122.676196 38.461211, -122.674096 38.458611, -122.672096 38.457611, -122.677097 38.452511, -122.680897 38.454311, -122.683597 38.457411, -122.683697 38.459311, -122.680797 38.463911, -122.680096 38.47091))"
9.95E-05,97,,,810181,0.038584769,6,810181,1487,1488,"POLYGON ((-122.668996 38.47051, -122.666996 38.46991, -122.664896 38.46371, -122.674096 38.458611, -122.676196 38.461211, -122.676496 38.46891, -122.669696 38.47141, -122.668996 38.47051))"
0.00009266,97,,,810182,0.039432681,6,810182,1454,1455,"POLYGON ((-122.676896 38.48211, -122.672296 38.48211, -122.672296 38.47581, -122.669696 38.47141, -122.676496 38.46891, -122.680096 38.47091, -122.680096 38.47121, -122.679696 38.47611, -122.677396 38.48201, -122.676896 38.48211))"
0.00166906,97,,,810191,0.192894846,6,810191,1381,1382,"POLYGON ((-122.719798 38.50751, -122.710797 38.51091, -122.704497 38.51121, -122.70424 38.508806, -122.702697 38.50871, -122.701997 38.50461, -122.702297 38.50361, -122.701697 38.50221, -122.692197 38.50061, -122.688997 38.50111, -122.686196 38.50091, -122.680196 38.49061, -122.676996 38.48691, -122.676896 38.48211, -122.677396 38.48201, -122.679696 38.47611, -122.680096 38.47121, -122.6918 38.472034, -122.693344 38.472278, -122.698609 38.471239, -122.700697 38.47141, -122.703397 38.47171, -122.703497 38.47701, -122.704897 38.48291, -122.706697 38.48531, -122.710897 38.48521, -122.717159 38.480652, -122.719398 38.47701, -122.728098 38.474411, -122.730598 38.475611, -122.733012 38.479763, -122.734398 38.48251, -122.735698 38.48731, -122.741998 38.49211, -122.741898 38.49581, -122.740398 38.50021, -122.735498 38.50321, -122.731398 38.50541, -122.719798 38.50751))"
0.000292831,97,,,810192,0.071988265,6,810192,1448,1449,"POLYGON ((-122.728098 38.474411, -122.719398 38.47701, -122.717159 38.480652, -122.710897 38.48521, -122.706697 38.48531, -122.704897 38.48291, -122.703497 38.47701, -122.703397 38.47171, -122.704097 38.469011, -122.707397 38.468311, -122.710397 38.468511, -122.712597 38.467611, -122.714397 38.465611, -122.719298 38.464911, -122.721998 38.469411, -122.728098 38.474411))"
0.000224726,97,,,810193,0.10083275,6,810193,1484,1485,"POLYGON ((-122.700697 38.47141, -122.698609 38.471239, -122.693344 38.472278, -122.6918 38.472034, -122.680096 38.47121, -122.680096 38.47091, -122.680797 38.463911, -122.683697 38.459311, -122.683597 38.457411, -122.680897 38.454311, -122.677097 38.452511, -122.678097 38.450911, -122.684597 38.448811, -122.688397 38.449111, -122.685397 38.451511, -122.686297 38.455411, -122.687397 38.456411, -122.689197 38.456811, -122.690997 38.463711, -122.688297 38.46851, -122.691197 38.46901, -122.694397 38.464511, -122.696097 38.465211, -122.696687 38.464179, -122.699197 38.466611, -122.698697 38.468511, -122.698897 38.47001, -122.700697 38.47141))"
0.00035975,97,,,810200,0.096819275,6,810200,1485,1486,"POLYGON ((-122.703397 38.47171, -122.700697 38.47141, -122.698897 38.47001, -122.698697 38.468511, -122.699197 38.466611, -122.696687 38.464179, -122.696097 38.465211, -122.694397 38.464511, -122.691197 38.46901, -122.688297 38.46851, -122.690997 38.463711, -122.689197 38.456811, -122.687397 38.456411, -122.686297 38.455411, -122.685397 38.451511, -122.688397 38.449111, -122.69296 38.4499, -122.697997 38.449211, -122.697297 38.450611, -122.700997 38.452511, -122.703897 38.452911, -122.703897 38.453711, -122.709897 38.460411, -122.714297 38.464411, -122.714397 38.465611, -122.712597 38.467611, -122.710397 38.468511, -122.707397 38.468311, -122.704097 38.469011, -122.703397 38.47171))"
0.00007937,97,,,810210,0.034773197,6,810210,1521,1522,"POLYGON ((-122.707897 38.453011, -122.703897 38.452911, -122.700997 38.452511, -122.697297 38.450611, -122.697997 38.449211, -122.702697 38.442811, -122.707097 38.443511, -122.707997 38.445211, -122.707897 38.453011))"
0.000125605,97,,,810211,0.053025073,6,810211,1494,1495,"POLYGON ((-122.719298 38.464911, -122.714397 38.465611, -122.714297 38.464411, -122.709897 38.460411, -122.703897 38.453711, -122.703897 38.452911, -122.707897 38.453011, -122.709397 38.453111, -122.709497 38.450411, -122.717398 38.450511, -122.716998 38.460911, -122.719298 38.464911))"
5.29E-05,97,,,810212,0.034622084,6,810212,1520,1521,"POLYGON ((-122.717398 38.450511, -122.709497 38.450411, -122.709397 38.453111, -122.707897 38.453011, -122.707997 38.445211, -122.717698 38.445511, -122.717398 38.450511))"
0.000121529,97,,,810221,0.045578165,6,810221,1536,1537,"POLYGON ((-122.688397 38.449111, -122.687897 38.446411, -122.687197 38.441111, -122.692497 38.441711, -122.695397 38.440211, -122.699897 38.438811, -122.702197 38.438711, -122.702797 38.440211, -122.702697 38.442811, -122.697997 38.449211, -122.69296 38.4499, -122.688397 38.449111))"
0.00006665,97,,,810222,0.034026753,6,810222,1539,1540,"POLYGON ((-122.687897 38.446411, -122.679197 38.449311, -122.674997 38.443711, -122.680697 38.442011, -122.687197 38.441111, -122.687897 38.446411))"
0.00007362,97,,,810223,0.038155173,6,810223,1555,1556,"POLYGON ((-122.702197 38.438711, -122.699897 38.438811, -122.695397 38.440211, -122.692497 38.441711, -122.687197 38.441111, -122.687097 38.438311, -122.687197 38.436711, -122.699297 38.433811, -122.702197 38.438711))"
4.16E-05,97,,,810230,0.028310958,6,810230,1553,1554,"POLYGON ((-122.702697 38.442811, -122.702797 38.440211, -122.712498 38.437211, -122.713998 38.440411, -122.707097 38.443511, -122.702697 38.442811))"
5.43E-05,97,,,810231,0.03274533,6,810231,1545,1546,"POLYGON ((-122.723898 38.445711, -122.717698 38.445511, -122.713998 38.440411, -122.712498 38.437211, -122.717098 38.435912, -122.723898 38.445711))"
3.14E-05,97,,,810232,0.025495272,6,810232,1548,1549,"POLYGON ((-122.717698 38.445511, -122.707997 38.445211, -122.707097 38.443511, -122.713998 38.440411, -122.717698 38.445511))"
9.96E-05,97,,,810240,0.043665517,6,810240,1558,1559,"POLYGON ((-122.702797 38.440211, -122.702197 38.438711, -122.699297 38.433811, -122.711298 38.430912, -122.715315 38.431188, -122.717098 38.435912, -122.712498 38.437211, -122.702797 38.440211))"
0.001279648,97,,,810251,0.17725388,6,810251,1567,1568,"POLYGON ((-122.699297 38.433811, -122.687197 38.436711, -122.687597 38.434611, -122.689097 38.432811, -122.685597 38.432311, -122.685584 38.423688, -122.685481 38.42358, -122.676934 38.414664, -122.675213 38.412195, -122.67504 38.411931, -122.675026 38.410904, -122.674752 38.400652, -122.665297 38.394912, -122.663096 38.389712, -122.666397 38.389512, -122.664624 38.38671, -122.663297 38.384613, -122.663697 38.384113, -122.668397 38.382113, -122.677097 38.382313, -122.681397 38.384813, -122.682497 38.383513, -122.683197 38.380613, -122.685797 38.382513, -122.693797 38.396412, -122.704198 38.411212, -122.703998 38.416412, -122.707598 38.422912, -122.711298 38.430912, -122.699297 38.433811))"
0.000110024,97,,,810252,0.046958534,6,810252,1574,1575,"POLYGON ((-122.715315 38.431188, -122.711298 38.430912, -122.707598 38.422912, -122.703998 38.416412, -122.715798 38.416336, -122.715298 38.420547, -122.715182 38.421963, -122.715315 38.431188))"
0.00077333,97,,,810253,0.136498306,6,810253,1598,1599,"POLYGON ((-122.715798 38.416336, -122.703998 38.416412, -122.704198 38.411212, -122.693797 38.396412, -122.685797 38.382513, -122.686897 38.379513, -122.713138 38.379312, -122.713137 38.370133, -122.714951 38.373, -122.715798 38.388913, -122.715698 38.401912, -122.715798 38.414412, -122.715798 38.416336))"
0.000646659,97,,,810261,0.104545293,6,810261,1643,1644,"POLYGON ((-122.720498 38.387113, -122.715798 38.388913, -122.714951 38.373, -122.713137 38.370133, -122.712898 38.369813, -122.7124 38.365576, -122.712418 38.365443, -122.712898 38.363313, -122.713214 38.363313, -122.741399 38.363314, -122.741399 38.387113, -122.720498 38.387113))"
0.000065265,97,,,810262,0.035501758,6,810262,1603,1604,"POLYGON ((-122.715798 38.414412, -122.715698 38.401912, -122.720898 38.401812, -122.720998 38.414412, -122.715798 38.414412))"
0.000238918,97,,,810263,0.063676438,6,810263,1602,1603,"POLYGON ((-122.726911 38.414186, -122.720998 38.414412, -122.720898 38.401812, -122.741299 38.401813, -122.741299 38.403513, -122.740999 38.412212, -122.739299 38.412112, -122.731798 38.414112, -122.726911 38.414186))"
0.000303559,97,,,810264,0.070706782,6,810264,1629,1630,"POLYGON ((-122.720898 38.401812, -122.720498 38.387113, -122.741399 38.387113, -122.741299 38.401813, -122.720898 38.401812))"
6.87E-05,97,,,810265,0.037937679,6,810265,1628,1629,"POLYGON ((-122.715698 38.401912, -122.715798 38.388913, -122.720498 38.387113, -122.720898 38.401812, -122.715698 38.401912))"
0.00033245,97,,,810271,0.100799893,6,810271,1570,1571,"POLYGON ((-122.715315 38.431188, -122.715182 38.421963, -122.716398 38.420812, -122.717198 38.420712, -122.717298 38.423912, -122.715698 38.424112, -122.716098 38.426012, -122.716898 38.426812, -122.721198 38.426412, -122.724598 38.425712, -122.727998 38.423212, -122.727198 38.416212, -122.726998 38.415312, -122.726911 38.414186, -122.731798 38.414112, -122.739299 38.412112, -122.740999 38.412212, -122.739699 38.413812, -122.741598 38.430512, -122.728698 38.432712, -122.722498 38.433412, -122.720898 38.433212, -122.715315 38.431188))"
0.000132413,97,,,810272,0.050177194,6,810272,1583,1584,"POLYGON ((-122.726911 38.414186, -122.726998 38.415312, -122.727198 38.416212, -122.727998 38.423212, -122.724598 38.425712, -122.721198 38.426412, -122.716898 38.426812, -122.716098 38.426012, -122.715698 38.424112, -122.717298 38.423912, -122.717198 38.420712, -122.716398 38.420812, -122.715182 38.421963, -122.715298 38.420547, -122.715798 38.416336, -122.715798 38.414412, -122.720998 38.414412, -122.726911 38.414186))"
0.000142294,97,,,810281,0.055631858,6,810281,1546,1547,"POLYGON ((-122.730398 38.445611, -122.728798 38.436512, -122.731298 38.435812, -122.734698 38.435712, -122.736398 38.437412, -122.741198 38.438912, -122.742798 38.438512, -122.749399 38.443012, -122.750999 38.445211, -122.730398 38.445611))"
8.59E-05,97,,,810282,0.040491389,6,810282,1544,1545,"POLYGON ((-122.728198 38.445811, -122.723898 38.445711, -122.717098 38.435912, -122.721398 38.434912, -122.723698 38.437212, -122.728798 38.436512, -122.730398 38.445611, -122.728198 38.445811))"
7.04E-05,97,,,810283,0.033855967,6,810283,1564,1565,"POLYGON ((-122.742698 38.437312, -122.741598 38.430512, -122.752099 38.429312, -122.752299 38.431512, -122.752899 38.435112, -122.748499 38.436812, -122.742698 38.437312))"
0.000115353,97,,,810284,0.067913689,6,810284,1559,1560,"POLYGON ((-122.742798 38.438512, -122.741198 38.438912, -122.736398 38.437412, -122.734698 38.435712, -122.731298 38.435812, -122.728798 38.436512, -122.723698 38.437212, -122.721398 38.434912, -122.717098 38.435912, -122.715315 38.431188, -122.720898 38.433212, -122.722498 38.433412, -122.728698 38.432712, -122.741598 38.430512, -122.742698 38.437312, -122.742798 38.438512))"
0.001293448,97,,,810291,0.201950673,6,810291,1581,1582,"POLYGON ((-122.769 38.427612, -122.7684 38.403513, -122.774276 38.403428, -122.7753 38.403413, -122.7827 38.397113, -122.774256 38.390245, -122.769 38.386013, -122.7686 38.384213, -122.7685 38.371914, -122.7685 38.366014, -122.7703 38.366614, -122.7732 38.365814, -122.7757 38.366214, -122.777161 38.368328, -122.775 38.371114, -122.7754 38.372914, -122.7773 38.374514, -122.785601 38.378714, -122.788601 38.381113, -122.792601 38.381414, -122.79629 38.384351, -122.797224 38.387993, -122.797601 38.392213, -122.812202 38.397013, -122.815802 38.401213, -122.815402 38.403613, -122.797901 38.410013, -122.781259 38.419586, -122.769 38.427612))"
0.000764411,97,,,810292,0.113650425,6,810292,1646,1647,"POLYGON ((-122.741399 38.387113, -122.741399 38.363314, -122.741363 38.359737, -122.741499 38.352114, -122.749842 38.354176, -122.754714 38.358586, -122.755099 38.359214, -122.7607 38.361514, -122.763401 38.363421, -122.7685 38.366014, -122.7685 38.371914, -122.7686 38.384213, -122.769 38.386013, -122.741399 38.387113))"
0.000606889,97,,,810293,0.105376754,6,810293,1626,1627,"POLYGON ((-122.7684 38.403513, -122.750299 38.403413, -122.741299 38.403513, -122.741299 38.401813, -122.741399 38.387113, -122.769 38.386013, -122.774256 38.390245, -122.7827 38.397113, -122.7753 38.403413, -122.774276 38.403428, -122.7684 38.403513))"
0.000718585,97,,,810294,0.106364743,6,810294,1575,1576,"POLYGON ((-122.741598 38.430512, -122.739699 38.413812, -122.740999 38.412212, -122.741299 38.403513, -122.750299 38.403413, -122.7684 38.403513, -122.769 38.427612, -122.763691 38.428598, -122.752099 38.429312, -122.741598 38.430512))"
0.000550085,97,,,810301,0.092115179,6,810301,1642,1643,"POLYGON ((-122.815102 38.389213, -122.812575 38.385208, -122.806202 38.381314, -122.806302 38.372414, -122.807602 38.367414, -122.814202 38.365314, -122.814902 38.364714, -122.820402 38.364514, -122.822002 38.364514, -122.826003 38.365814, -122.828403 38.367314, -122.830985 38.370161, -122.831903 38.371514, -122.834603 38.379214, -122.832603 38.379214, -122.835003 38.387014, -122.832615 38.387068, -122.830603 38.387114, -122.824602 38.387614, -122.815102 38.389213))"
0.00022714,97,,,810302,0.063604182,6,810302,1635,1636,"POLYGON ((-122.839403 38.398113, -122.835603 38.392614, -122.837403 38.392314, -122.835003 38.387014, -122.832603 38.379214, -122.834603 38.379214, -122.838503 38.379214, -122.850804 38.388514, -122.851204 38.394914, -122.850704 38.396814, -122.848103 38.397514, -122.842703 38.398013, -122.839403 38.398113))"
6.14E-05,97,,,810303,0.034006036,6,810303,1637,1638,"POLYGON ((-122.820702 38.395813, -122.815102 38.389213, -122.824602 38.387614, -122.824746 38.389353, -122.827603 38.394913, -122.824502 38.395213, -122.824502 38.396013, -122.820702 38.395813))"
0.000110037,97,,,810304,0.045830361,6,810304,1634,1635,"POLYGON ((-122.831203 38.398213, -122.827603 38.394913, -122.824746 38.389353, -122.824602 38.387614, -122.830603 38.387114, -122.832615 38.387068, -122.835003 38.387014, -122.837403 38.392314, -122.835603 38.392614, -122.839403 38.398113, -122.831203 38.398213))"
3.73E-05,97,,,810305,0.028083325,6,810305,1630,1631,"POLYGON ((-122.822602 38.399413, -122.822502 38.399213, -122.820702 38.395813, -122.824502 38.396013, -122.824502 38.395213, -122.827603 38.394913, -122.831203 38.398213, -122.828403 38.399513, -122.827402 38.400913, -122.825502 38.401613, -122.824002 38.398913, -122.822602 38.399413))"
0.000354714,97,,,810306,0.102015959,6,810306,1625,1626,"POLYGON ((-122.815402 38.403613, -122.815802 38.401213, -122.812202 38.397013, -122.797601 38.392213, -122.797224 38.387993, -122.79629 38.384351, -122.792601 38.381414, -122.788601 38.381113, -122.785601 38.378714, -122.790701 38.375114, -122.792601 38.375314, -122.797508 38.378835, -122.803601 38.380914, -122.806202 38.381314, -122.812575 38.385208, -122.815102 38.389213, -122.820702 38.395813, -122.822502 38.399213, -122.821602 38.399513, -122.821599 38.402397, -122.815402 38.403613))"
0.000417938,97,,,810307,0.116718977,6,810307,1650,1651,"POLYGON ((-122.806202 38.381314, -122.803601 38.380914, -122.797508 38.378835, -122.792601 38.375314, -122.790701 38.375114, -122.785601 38.378714, -122.7773 38.374514, -122.7754 38.372914, -122.775 38.371114, -122.777161 38.368328, -122.7757 38.366214, -122.7732 38.365814, -122.7703 38.366614, -122.7685 38.366014, -122.7689 38.360314, -122.7688 38.358614, -122.768 38.356814, -122.7713 38.359014, -122.7781 38.362414, -122.781101 38.365414, -122.788701 38.364814, -122.798301 38.366314, -122.804502 38.368214, -122.807602 38.367414, -122.806302 38.372414, -122.806202 38.381314))"
0.001886189,97,,,810311,0.227815547,6,810311,1636,1637,"POLYGON ((-122.850704 38.396814, -122.851204 38.394914, -122.850804 38.388514, -122.838503 38.379214, -122.834603 38.379214, -122.831903 38.371514, -122.830985 38.370161, -122.828403 38.367314, -122.826003 38.365814, -122.822002 38.364514, -122.822202 38.364314, -122.835303 38.364114, -122.835255 38.358557, -122.832356 38.351676, -122.826848 38.349234, -122.820102 38.348815, -122.828526 38.341674, -122.830662 38.338157, -122.831318 38.337798, -122.833003 38.338015, -122.833317 38.339003, -122.836384 38.342307, -122.842152 38.343978, -122.864404 38.346415, -122.868964 38.349204, -122.874701 38.359816, -122.875905 38.363715, -122.871787 38.370703, -122.867304 38.373614, -122.866904 38.375714, -122.87316 38.381109, -122.87316 38.384069, -122.879592 38.391541, -122.878427 38.392616, -122.868353 38.39562, -122.862768 38.394613, -122.860804 38.396414, -122.850704 38.396814))"
0.000404066,97,,,810312,0.092220636,6,810312,1673,1674,"POLYGON ((-122.741499 38.352114, -122.740799 38.335914, -122.741599 38.335514, -122.749946 38.339341, -122.758357 38.344482, -122.7652 38.352314, -122.768 38.356814, -122.7688 38.358614, -122.7689 38.360314, -122.7685 38.366014, -122.763401 38.363421, -122.7607 38.361514, -122.755099 38.359214, -122.754714 38.358586, -122.749842 38.354176, -122.741499 38.352114))"
